6.611306776779207750e-01
6.662314792324508517e-01
6.795907213990769469e-01
6.783458829244595201e-01
6.839628370172455840e-01
6.830519795967937569e-01
6.840842846733058424e-01
6.852683993198931400e-01
6.868472188486761665e-01
6.857541899441340627e-01
6.863917901384503084e-01
6.867561331066310837e-01
6.868775807626912311e-01
6.873330094729172002e-01
6.875455428710225414e-01
6.867864950206461483e-01
6.888207432596551438e-01
6.889725528297303558e-01
6.891850862278358081e-01
6.896405149380616662e-01
6.893976196259412603e-01
6.902173913043477826e-01
6.901263055623026998e-01
6.902477532183628472e-01
6.906424581005586871e-01
6.896405149380616662e-01
6.904299247024532349e-01
6.903692008744231057e-01
6.902477532183628472e-01
6.893976196259412603e-01
6.901870293903327180e-01
6.904602866164682995e-01
6.903692008744231057e-01
6.907335438426038809e-01
6.898834102501821830e-01
6.899137721641972476e-01
6.902781151323779119e-01
6.896405149380616662e-01
6.902173913043477826e-01
6.898834102501821830e-01
6.901870293903327180e-01
6.895190672820014077e-01
6.891243623998056789e-01
6.889421909157152912e-01
6.886082098615496916e-01
6.888511051736700974e-01
6.884564002914743686e-01
6.889421909157152912e-01
6.887296575176099500e-01
6.890332766577604851e-01
6.887600194316250146e-01
6.887296575176099500e-01
6.889118290017002266e-01
6.885171241195044978e-01
6.885171241195044978e-01
6.888814670876851620e-01
6.887903813456400792e-01
6.893065338838960665e-01
6.897923245081369892e-01
6.890332766577604851e-01
6.891850862278358081e-01
6.890940004857906143e-01
6.888511051736700974e-01
6.887903813456400792e-01
6.880009715812485105e-01
6.883349526354141101e-01
6.882742288073839809e-01
6.886385717755647562e-01
6.885778479475346270e-01
6.883045907213990455e-01
6.887296575176099500e-01
6.883349526354141101e-01
6.885171241195044978e-01
6.884260383774593040e-01
6.882742288073839809e-01
6.885171241195044978e-01
6.890029147437454204e-01
6.888814670876851620e-01
6.883956764634442393e-01
6.883349526354141101e-01
6.885778479475346270e-01
6.887903813456400792e-01
6.885778479475346270e-01
6.890332766577604851e-01
6.889421909157152912e-01
6.887903813456400792e-01
6.887600194316250146e-01
6.884260383774593040e-01
6.885171241195044978e-01
6.888511051736700974e-01
6.888207432596551438e-01
6.883045907213990455e-01
6.886992956035948854e-01
6.883349526354141101e-01
6.885474860335195624e-01
6.886992956035948854e-01
6.887600194316250146e-01
6.884564002914743686e-01
6.885171241195044978e-01
6.879706096672334459e-01
6.881831430653387871e-01
6.884867622054894332e-01
6.889421909157152912e-01
6.885171241195044978e-01
6.883653145494291747e-01
6.884260383774593040e-01
6.883956764634442393e-01
6.881831430653387871e-01
6.882742288073839809e-01
6.889421909157152912e-01
6.892761719698810019e-01
6.891547243138207435e-01
6.891850862278358081e-01
6.890029147437454204e-01
6.888511051736700974e-01
6.888511051736700974e-01
6.894279815399563249e-01
6.893065338838960665e-01
6.892458100558659373e-01
6.897012387660917954e-01
6.890029147437454204e-01
6.891547243138207435e-01
6.896405149380616662e-01
6.895190672820014077e-01
6.896101530240466015e-01
6.893368957979111311e-01
6.892458100558659373e-01
6.894583434539713895e-01
6.895494291960164723e-01
6.896708768520767308e-01
6.894583434539713895e-01
6.895494291960164723e-01
6.894279815399563249e-01
6.890940004857906143e-01
6.892761719698810019e-01
6.894887053679863431e-01
6.898226864221520538e-01
6.896405149380616662e-01
6.896101530240466015e-01
6.896708768520767308e-01
6.895494291960164723e-01
6.897316006801068600e-01
6.895190672820014077e-01
6.891850862278358081e-01
6.890940004857906143e-01
6.890636385717755497e-01
6.889118290017002266e-01
6.892458100558659373e-01
6.892458100558659373e-01
